"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"11/07/2025","AQS","371190041","1","0.04","ppm","37","Garinger High School","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"11/08/2025","AQS","371190041","1","0.039","ppm","36","Garinger High School","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"11/09/2025","AQS","371190041","1","0.04","ppm","37","Garinger High School","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"11/10/2025","AQS","371190041","1","0.028","ppm","26","Garinger High School","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"11/11/2025","AQS","371190041","1","0.032","ppm","30","Garinger High School","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"11/12/2025","AQS","371190041","1","0.039","ppm","36","Garinger High School","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"11/13/2025","AQS","371190041","1","0.04","ppm","37","Garinger High School","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"11/14/2025","AQS","371190041","1","0.042","ppm","39","Garinger High School","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"11/15/2025","AQS","371190041","1","0.045","ppm","42","Garinger High School","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"11/16/2025","AQS","371190041","1","0.039","ppm","36","Garinger High School","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"11/17/2025","AQS","371190041","1","0.038","ppm","35","Garinger High School","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"11/18/2025","AQS","371190041","1","0.044","ppm","41","Garinger High School","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"11/19/2025","AQS","371190041","1","0.042","ppm","39","Garinger High School","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"11/20/2025","AQS","371190041","1","0.04","ppm","37","Garinger High School","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"11/21/2025","AQS","371190041","1","0.027","ppm","25","Garinger High School","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"11/22/2025","AQS","371190041","1","0.032","ppm","30","Garinger High School","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"11/23/2025","AQS","371190041","1","0.036","ppm","33","Garinger High School","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"11/24/2025","AQS","371190041","1","0.037","ppm","34","Garinger High School","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"11/25/2025","AQS","371190041","1","0.033","ppm","31","Garinger High School","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"11/26/2025","AQS","371190041","1","0.036","ppm","33","Garinger High School","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"11/27/2025","AQS","371190041","1","0.036","ppm","33","Garinger High School","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"11/28/2025","AQS","371190041","1","0.034","ppm","31","Garinger High School","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"11/29/2025","AQS","371190041","1","0.034","ppm","31","Garinger High School","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"11/30/2025","AQS","371190041","1","0.022","ppm","20","Garinger High School","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"12/01/2025","AQS","371190041","1","0.027","ppm","25","Garinger High School","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"12/02/2025","AQS","371190041","1","0.014","ppm","13","Garinger High School","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"12/03/2025","AQS","371190041","1","0.028","ppm","26","Garinger High School","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"12/04/2025","AQS","371190041","1","0.013","ppm","12","Garinger High School","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"12/05/2025","AQS","371190041","1","0.013","ppm","12","Garinger High School","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"12/06/2025","AQS","371190041","1","0.006","ppm","6","Garinger High School","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"12/07/2025","AQS","371190041","1","0.008","ppm","7","Garinger High School","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"12/08/2025","AQS","371190041","1","0.021","ppm","19","Garinger High School","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"12/09/2025","AQS","371190041","1","0.022","ppm","20","Garinger High School","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"12/10/2025","AQS","371190041","1","0.032","ppm","30","Garinger High School","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"12/11/2025","AQS","371190041","1","0.029","ppm","27","Garinger High School","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"12/12/2025","AQS","371190041","1","0.029","ppm","27","Garinger High School","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"12/13/2025","AQS","371190041","1","0.034","ppm","31","Garinger High School","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"12/14/2025","AQS","371190041","1","0.036","ppm","33","Garinger High School","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"12/15/2025","AQS","371190041","1","0.029","ppm","27","Garinger High School","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"12/16/2025","AQS","371190041","1","0.028","ppm","26","Garinger High School","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"12/17/2025","AQS","371190041","1","0.032","ppm","30","Garinger High School","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"12/18/2025","AQS","371190041","1","0.028","ppm","26","Garinger High School","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"12/19/2025","AQS","371190041","1","0.035","ppm","32","Garinger High School","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"12/20/2025","AQS","371190041","1","0.036","ppm","33","Garinger High School","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"12/21/2025","AQS","371190041","1","0.033","ppm","31","Garinger High School","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"12/22/2025","AQS","371190041","1","0.037","ppm","34","Garinger High School","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"12/23/2025","AQS","371190041","1","0.04","ppm","37","Garinger High School","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"12/24/2025","AQS","371190041","1","0.032","ppm","30","Garinger High School","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"12/25/2025","AQS","371190041","1","0.032","ppm","30","Garinger High School","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"12/26/2025","AQS","371190041","1","0.026","ppm","24","Garinger High School","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"12/27/2025","AQS","371190041","1","0.029","ppm","27","Garinger High School","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"12/28/2025","AQS","371190041","1","0.018","ppm","17","Garinger High School","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"12/29/2025","AQS","371190041","1","0.032","ppm","30","Garinger High School","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"12/30/2025","AQS","371190041","1","0.029","ppm","27","Garinger High School","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"12/31/2025","AirNow","371190041","1","0.037","ppm","34","Garinger High School","19","79.0000","44201","Ozone","","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.2401000008895","-80.785683"
"01/01/2025","AirNow","371190046","1","0.035","ppm","32","University Meadows","24","100.0000","44201","Ozone","","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"01/02/2025","AirNow","371190046","1","0.033","ppm","31","University Meadows","24","100.0000","44201","Ozone","","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"01/03/2025","AirNow","371190046","1","0.036","ppm","33","University Meadows","24","100.0000","44201","Ozone","","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"01/04/2025","AirNow","371190046","1","0.036","ppm","33","University Meadows","24","100.0000","44201","Ozone","","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"01/05/2025","AirNow","371190046","1","0.026","ppm","24","University Meadows","24","100.0000","44201","Ozone","","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"01/06/2025","AirNow","371190046","1","0.026","ppm","24","University Meadows","24","100.0000","44201","Ozone","","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"01/07/2025","AirNow","371190046","1","0.031","ppm","29","University Meadows","24","100.0000","44201","Ozone","","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"01/08/2025","AirNow","371190046","1","0.031","ppm","29","University Meadows","24","100.0000","44201","Ozone","","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"01/09/2025","AirNow","371190046","1","0.037","ppm","34","University Meadows","24","100.0000","44201","Ozone","","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"01/10/2025","AirNow","371190046","1","0.026","ppm","24","University Meadows","24","100.0000","44201","Ozone","","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"01/11/2025","AirNow","371190046","1","0.035","ppm","32","University Meadows","24","100.0000","44201","Ozone","","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"01/12/2025","AirNow","371190046","1","0.036","ppm","33","University Meadows","24","100.0000","44201","Ozone","","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"01/13/2025","AirNow","371190046","1","0.028","ppm","26","University Meadows","24","100.0000","44201","Ozone","","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"01/14/2025","AirNow","371190046","1","0.041","ppm","38","University Meadows","24","100.0000","44201","Ozone","","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"02/21/2025","AirNow","371190046","1","0.036","ppm","33","University Meadows","24","100.0000","44201","Ozone","","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"02/22/2025","AirNow","371190046","1","0.042","ppm","39","University Meadows","24","100.0000","44201","Ozone","","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"02/23/2025","AirNow","371190046","1","0.047","ppm","44","University Meadows","24","100.0000","44201","Ozone","","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"02/25/2025","AirNow","371190046","1","0.053","ppm","49","University Meadows","24","100.0000","44201","Ozone","","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"02/26/2025","AirNow","371190046","1","0.053","ppm","49","University Meadows","24","100.0000","44201","Ozone","","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"02/27/2025","AirNow","371190046","1","0.05","ppm","46","University Meadows","24","100.0000","44201","Ozone","","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"02/28/2025","AirNow","371190046","1","0.049","ppm","45","University Meadows","24","100.0000","44201","Ozone","","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"03/01/2025","AQS","371190046","1","0.054","ppm","50","University Meadows","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"03/02/2025","AQS","371190046","1","0.043","ppm","40","University Meadows","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"03/03/2025","AQS","371190046","1","0.044","ppm","41","University Meadows","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"03/04/2025","AQS","371190046","1","0.044","ppm","41","University Meadows","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"03/05/2025","AQS","371190046","1","0.046","ppm","43","University Meadows","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"03/06/2025","AQS","371190046","1","0.039","ppm","36","University Meadows","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"03/07/2025","AQS","371190046","1","0.042","ppm","39","University Meadows","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"03/08/2025","AQS","371190046","1","0.048","ppm","44","University Meadows","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"03/09/2025","AQS","371190046","1","0.046","ppm","43","University Meadows","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"03/10/2025","AQS","371190046","1","0.033","ppm","31","University Meadows","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"03/11/2025","AQS","371190046","1","0.054","ppm","50","University Meadows","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"03/12/2025","AQS","371190046","1","0.061","ppm","71","University Meadows","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"03/13/2025","AQS","371190046","1","0.057","ppm","58","University Meadows","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"03/14/2025","AQS","371190046","1","0.049","ppm","45","University Meadows","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"03/15/2025","AQS","371190046","1","0.039","ppm","36","University Meadows","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"03/16/2025","AQS","371190046","1","0.042","ppm","39","University Meadows","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"03/17/2025","AQS","371190046","1","0.036","ppm","33","University Meadows","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"03/18/2025","AQS","371190046","1","0.045","ppm","42","University Meadows","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"03/19/2025","AQS","371190046","1","0.053","ppm","49","University Meadows","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"03/20/2025","AQS","371190046","1","0.044","ppm","41","University Meadows","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"03/21/2025","AQS","371190046","1","0.047","ppm","44","University Meadows","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"03/22/2025","AQS","371190046","1","0.057","ppm","58","University Meadows","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"03/23/2025","AQS","371190046","1","0.052","ppm","48","University Meadows","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"03/24/2025","AQS","371190046","1","0.043","ppm","40","University Meadows","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"03/25/2025","AQS","371190046","1","0.053","ppm","49","University Meadows","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"03/26/2025","AQS","371190046","1","0.05","ppm","46","University Meadows","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"03/27/2025","AQS","371190046","1","0.052","ppm","48","University Meadows","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"03/28/2025","AQS","371190046","1","0.058","ppm","61","University Meadows","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"03/29/2025","AQS","371190046","1","0.047","ppm","44","University Meadows","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"03/30/2025","AQS","371190046","1","0.043","ppm","40","University Meadows","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"03/31/2025","AQS","371190046","1","0.029","ppm","27","University Meadows","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"04/01/2025","AQS","371190046","1","0.037","ppm","34","University Meadows","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"04/02/2025","AQS","371190046","1","0.029","ppm","27","University Meadows","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"04/03/2025","AQS","371190046","1","0.029","ppm","27","University Meadows","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"04/04/2025","AQS","371190046","1","0.037","ppm","34","University Meadows","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"04/05/2025","AQS","371190046","1","0.038","ppm","35","University Meadows","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"04/06/2025","AQS","371190046","1","0.044","ppm","41","University Meadows","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"04/07/2025","AQS","371190046","1","0.032","ppm","30","University Meadows","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"04/08/2025","AQS","371190046","1","0.057","ppm","58","University Meadows","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"04/09/2025","AQS","371190046","1","0.049","ppm","45","University Meadows","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"04/10/2025","AQS","371190046","1","0.044","ppm","41","University Meadows","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"04/11/2025","AQS","371190046","1","0.045","ppm","42","University Meadows","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"04/12/2025","AQS","371190046","1","0.041","ppm","38","University Meadows","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"04/13/2025","AQS","371190046","1","0.053","ppm","49","University Meadows","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"04/14/2025","AQS","371190046","1","0.063","ppm","77","University Meadows","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"04/15/2025","AQS","371190046","1","0.05","ppm","46","University Meadows","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"04/16/2025","AQS","371190046","1","0.051","ppm","47","University Meadows","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"04/17/2025","AQS","371190046","1","0.062","ppm","74","University Meadows","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"04/18/2025","AQS","371190046","1","0.062","ppm","74","University Meadows","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"04/19/2025","AQS","371190046","1","0.05","ppm","46","University Meadows","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"04/20/2025","AQS","371190046","1","0.043","ppm","40","University Meadows","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
"04/21/2025","AQS","371190046","1","0.051","ppm","47","University Meadows","17","100.0000","44201","Ozone","047","16740","Charlotte-Concord-Gastonia, NC-SC","37","North Carolina","119","Mecklenburg","35.314158","-80.713469"
